timestamp,temperature,humidity,PM2.5,PM10,NO2,SO2,CO,AQI
2026-02-10 14:00:00,34.7,48.0,77.0,162.8,15.6,6.7,0.46,161
2026-02-10 15:00:00,39.9,51.0,76.4,137.1,13.6,4.9,0.49,158
2026-02-10 16:00:00,37.7,44.0,17.1,90.8,14.9,6.0,0.55,70
2026-02-10 17:00:00,36.3,60.0,182.1,259.9,27.2,4.8,1.18,231
2026-02-10 18:00:00,35.5,49.0,111.6,175.0,28.1,4.5,1.16,178
2026-02-10 19:00:00,34.2,52.0,114.4,246.8,27.3,4.0,1.22,180
2026-02-10 20:00:00,,58.0,31.9,91.5,28.2,6.3,1.18,93
2026-02-10 21:00:00,27.3,62.0,8.6,17.7,7.3,4.1,0.58,35
2026-02-10 22:00:00,23.5,82.0,8.4,18.0,9.7,4.5,0.28,29
2026-02-10 23:00:00,22.5,80.0,39.6,95.5,10.7,5.7,0.45,111
2026-02-11 00:00:00,22.1,75.0,36.8,60.0,13.3,9.0,0.48,107
2026-02-11 01:00:00,21.6,78.0,11.4,30.0,10.5,6.9,0.49,45
2026-02-11 02:00:00,21.3,82.0,17.3,69.9,13.0,5.9,0.63,64
2026-02-11 03:00:00,21.2,77.0,55.1,89.1,11.4,6.6,0.44,146
2026-02-11 04:00:00,20.0,77.0,21.7,43.0,13.2,8.1,0.46,69
2026-02-11 05:00:00,24.4,76.0,13.9,34.3,14.8,7.4,0.48,55
2026-02-11 06:00:00,21.4,78.0,35.6,49.0,12.3,8.5,0.5,99
2026-02-11 07:00:00,25.9,73.0,16.7,37.9,13.3,8.3,0.45,61
2026-02-11 08:00:00,28.5,74.0,152.3,292.4,23.0,7.1,0.92,202
2026-02-11 09:00:00,30.2,61.0,27.7,76.5,23.4,4.2,0.83,86
2026-02-11 10:00:00,29.9,65.0,25.9,41.0,25.0,5.5,1.05,83
2026-02-11 11:00:00,31.4,66.0,17.5,33.0,14.9,5.9,0.63,61
2026-02-11 12:00:00,33.3,63.0,16.0,33.2,13.8,4.4,0.59,58
2026-02-11 13:00:00,33.7,62.0,15.1,26.6,15.7,4.8,0.49,55
2026-02-11 14:00:00,38.8,53.0,78.4,178.1,15.6,5.2,0.63,162
2026-02-11 15:00:00,37.7,54.0,14.1,72.8,16.3,4.4,0.56,58
2026-02-11 16:00:00,38.5,45.0,15.7,81.9,16.8,4.5,0.55,64
2026-02-11 17:00:00,35.2,55.0,111.2,153.4,28.2,5.9,1.15,180
2026-02-11 18:00:00,33.2,61.0,33.6,108.6,32.1,5.1,1.25,97
2026-02-11 19:00:00,32.0,59.0,113.4,196.8,31.9,3.3,1.11,180
2026-02-11 20:00:00,31.2,,33.3,64.9,25.1,6.2,1.17,92
2026-02-11 21:00:00,28.9,67.0,11.9,51.0,8.7,6.4,0.32,50
2026-02-11 22:00:00,26.7,69.0,33.7,63.1,7.5,6.0,0.43,98
2026-02-11 23:00:00,24.6,67.0,35.7,121.8,15.7,8.6,0.47,102
2026-02-12 00:00:00,22.2,80.0,11.3,78.8,11.5,7.4,0.5,62
2026-02-12 01:00:00,21.6,79.0,39.6,55.7,11.6,7.2,0.56,114
2026-02-12 02:00:00,22.2,87.0,12.0,71.2,11.2,7.1,0.44,59
2026-02-12 03:00:00,21.4,72.0,17.3,93.7,13.6,7.1,0.42,72
2026-02-12 04:00:00,18.9,80.0,11.5,70.5,13.8,7.5,0.42,60
2026-02-12 05:00:00,22.5,72.0,15.7,60.2,13.1,7.4,0.45,63
2026-02-12 06:00:00,20.7,82.0,15.7,52.8,10.6,7.9,0.57,59
2026-02-12 07:00:00,24.9,72.0,34.2,43.9,11.2,7.0,0.44,91
2026-02-12 08:00:00,27.1,65.0,94.2,139.8,23.6,6.0,1.17,169
2026-02-12 09:00:00,26.7,74.0,95.1,149.5,26.8,4.9,1.1,173
2026-02-12 10:00:00,30.8,61.0,28.0,98.9,23.9,4.5,0.99,85
2026-02-12 11:00:00,34.1,59.0,23.3,63.2,14.9,5.8,0.54,71
2026-02-12 12:00:00,33.5,61.0,14.3,65.8,16.9,3.4,0.66,57
2026-02-12 13:00:00,33.5,61.0,76.5,147.1,18.6,5.1,0.56,160
2026-02-12 14:00:00,36.2,48.0,45.1,73.0,14.2,5.9,0.47,124
2026-02-12 15:00:00,34.3,57.0,77.9,100.4,16.8,5.9,0.6,166
2026-02-12 16:00:00,36.9,61.0,19.2,84.5,19.5,6.7,0.54,66
2026-02-12 17:00:00,35.1,55.0,33.1,75.3,29.4,5.6,1.08,91
2026-02-12 18:00:00,35.2,64.0,112.0,214.5,24.1,3.5,1.11,181
2026-02-12 19:00:00,33.7,57.0,32.9,59.4,29.0,5.5,1.2,94
2026-02-12 20:00:00,34.4,57.0,34.4,80.1,28.7,5.9,1.18,98
2026-02-12 21:00:00,25.9,75.0,26.1,46.3,6.9,5.9,0.26,79
2026-02-12 22:00:00,27.2,68.0,7.4,59.7,9.8,5.7,0.26,52
2026-02-12 23:00:00,25.1,79.0,12.9,54.8,14.5,6.4,0.59,499
2026-02-13 00:00:00,23.6,72.0,14.0,71.9,9.8,8.0,0.32,60
2026-02-13 01:00:00,20.8,76.0,13.7,65.2,11.0,7.7,0.39,56
2026-02-13 02:00:00,20.2,84.0,10.7,27.3,9.4,7.8,0.63,44
2026-02-13 03:00:00,21.5,77.0,21.9,41.5,11.4,9.2,0.51,72
2026-02-13 04:00:00,22.1,78.0,59.7,96.5,8.6,8.4,0.41,148
2026-02-13 05:00:00,22.8,74.0,57.7,78.0,12.4,6.6,0.43,154
2026-02-13 06:00:00,22.9,77.0,18.3,77.9,11.2,6.1,0.53,60
2026-02-13 07:00:00,25.2,72.0,14.1,25.2,12.8,8.7,0.47,55
2026-02-13 08:00:00,26.7,69.0,96.0,162.7,24.3,4.6,1.07,171
2026-02-13 09:00:00,27.8,55.0,27.0,50.6,23.0,4.4,0.96,81
2026-02-13 10:00:00,33.9,64.0,92.8,158.9,27.0,4.0,0.95,167
2026-02-13 11:00:00,31.5,60.0,17.0,65.6,13.3,5.0,0.64,59
2026-02-13 12:00:00,33.4,62.0,19.9,85.1,15.1,4.0,0.7,66
2026-02-13 13:00:00,36.8,62.0,16.1,41.7,18.4,3.8,0.5,63
2026-02-13 14:00:00,36.4,54.0,15.2,55.0,13.6,4.4,0.55,60
2026-02-13 15:00:00,38.0,48.0,17.9,29.8,13.7,4.9,0.71,64
2026-02-13 16:00:00,37.8,55.0,15.3,61.1,13.2,7.2,0.61,59
2026-02-13 17:00:00,36.0,63.0,34.1,97.7,31.6,4.7,1.15,97
2026-02-13 18:00:00,32.8,61.0,184.4,291.8,29.1,4.9,1.15,230
2026-02-13 19:00:00,33.9,59.0,185.0,258.2,30.3,4.5,1.16,235
2026-02-13 20:00:00,31.2,67.0,32.1,54.7,28.7,6.9,1.0,496
2026-02-13 21:00:00,29.3,53.0,6.8,59.9,10.7,5.4,0.29,51
2026-02-13 22:00:00,27.0,72.0,12.6,75.6,10.5,4.6,0.28,59
2026-02-13 23:00:00,22.8,76.0,37.7,59.2,12.1,6.9,0.41,107
2026-02-14 00:00:00,24.3,76.0,13.6,60.9,16.4,6.4,0.51,55
2026-02-14 01:00:00,20.3,78.0,16.1,32.3,11.4,6.8,0.65,59
2026-02-14 02:00:00,21.9,69.0,41.2,80.1,17.4,6.8,0.63,115
2026-02-14 03:00:00,19.4,80.0,41.6,77.8,11.7,8.4,0.61,117
2026-02-14 04:00:00,19.0,79.0,42.7,74.7,14.7,9.5,0.42,119
2026-02-14 05:00:00,24.4,76.0,44.1,80.4,10.0,7.5,0.6,123
2026-02-14 06:00:00,23.8,71.0,13.2,26.9,12.5,6.6,0.55,54
2026-02-14 07:00:00,26.2,71.0,13.5,81.0,14.3,7.8,0.57,64
2026-02-14 08:00:00,24.0,77.0,12.7,23.2,6.9,3.6,0.38,53
2026-02-14 09:00:00,28.9,70.0,28.8,51.0,9.2,5.6,0.41,85
2026-02-14 10:00:00,30.1,59.0,18.5,32.8,16.5,4.8,0.77,64
2026-02-14 11:00:00,33.3,55.0,57.8,102.2,17.5,6.8,0.73,152
2026-02-14 12:00:00,32.9,53.0,56.8,94.8,17.8,4.0,0.66,152
2026-02-14 13:00:00,35.8,66.0,94.1,132.2,19.8,5.4,0.51,169
2026-02-14 14:00:00,35.2,54.0,58.3,160.8,18.1,7.2,0.66,155
2026-02-14 15:00:00,33.8,60.0,9.7,66.0,8.3,4.1,0.59,55
2026-02-14 16:00:00,37.5,45.0,10.5,78.1,9.5,4.0,0.4,59
2026-02-14 17:00:00,35.9,59.0,10.5,58.0,8.1,4.9,0.31,51
2026-02-14 18:00:00,32.6,51.0,23.0,41.5,19.9,5.9,0.74,71
2026-02-14 19:00:00,36.1,55.0,20.1,95.9,19.5,4.3,0.74,68
2026-02-14 20:00:00,30.9,68.0,23.0,68.3,18.2,4.5,0.69,74
2026-02-14 21:00:00,29.6,68.0,66.5,96.7,22.9,6.1,0.83,157
2026-02-14 22:00:00,25.7,70.0,46.0,107.6,7.7,5.9,0.33,127
2026-02-14 23:00:00,26.8,64.0,14.5,29.9,13.9,9.7,0.47,55
2026-02-15 00:00:00,24.7,72.0,71.0,168.0,17.2,7.7,0.61,154
2026-02-15 01:00:00,21.8,74.0,42.6,110.9,14.7,7.5,0.38,116
2026-02-15 02:00:00,22.4,62.0,41.9,113.4,16.2,8.8,0.43,117
2026-02-15 03:00:00,23.3,70.0,40.8,69.9,11.6,6.5,0.42,114
2026-02-15 04:00:00,22.8,74.0,41.3,114.1,10.0,7.3,0.6,114
2026-02-15 05:00:00,19.6,84.0,18.0,45.1,12.3,8.6,0.58,61
2026-02-15 06:00:00,23.2,68.0,14.2,82.8,14.6,7.6,0.52,63
2026-02-15 07:00:00,24.8,71.0,66.2,153.2,12.5,7.5,0.52,158
2026-02-15 08:00:00,26.2,68.0,29.3,58.1,11.3,6.2,0.42,82
2026-02-15 09:00:00,30.4,64.0,41.2,128.2,9.6,5.2,0.35,113
2026-02-15 10:00:00,,58.0,19.7,43.4,21.0,4.9,0.78,67
2026-02-15 11:00:00,33.0,59.0,61.2,100.1,17.0,5.6,0.67,155
2026-02-15 12:00:00,34.6,55.0,20.7,35.9,15.7,5.1,0.7,72
2026-02-15 13:00:00,38.0,57.0,58.7,112.1,17.4,3.9,0.69,153
2026-02-15 14:00:00,37.3,59.0,94.4,146.6,17.1,4.2,0.74,168
2026-02-15 15:00:00,36.2,50.0,9.5,74.8,8.9,3.2,0.34,59
2026-02-15 16:00:00,37.5,50.0,24.3,101.1,12.9,4.7,0.34,75
2026-02-15 17:00:00,35.8,66.0,24.0,46.3,9.1,5.3,0.4,74
2026-02-15 18:00:00,34.8,51.0,70.5,116.8,17.3,7.0,0.7,157
2026-02-15 19:00:00,30.6,64.0,69.4,156.1,19.1,5.1,0.96,159
2026-02-15 20:00:00,29.5,66.0,21.5,39.4,18.3,5.5,0.93,66
2026-02-15 21:00:00,27.1,67.0,70.4,146.7,18.9,3.3,0.77,158
2026-02-15 22:00:00,28.6,67.0,,44.4,9.4,3.0,0.4,46
2026-02-15 23:00:00,25.5,71.0,70.6,154.8,13.4,7.6,0.46,500
2026-02-16 00:00:00,23.1,72.0,15.0,32.1,12.9,7.5,0.55,56
2026-02-16 01:00:00,19.7,77.0,13.5,22.8,13.0,7.8,0.54,51
2026-02-16 02:00:00,20.6,77.0,15.2,59.3,13.9,7.9,0.38,61
2026-02-16 03:00:00,20.7,69.0,11.8,22.9,11.5,6.9,0.41,51
2026-02-16 04:00:00,23.0,80.0,35.7,56.0,12.4,9.2,0.54,101
2026-02-16 05:00:00,19.0,77.0,61.5,121.9,9.3,8.2,0.53,154
2026-02-16 06:00:00,22.8,80.0,13.2,24.9,8.9,6.7,0.58,53
2026-02-16 07:00:00,23.5,75.0,55.0,120.5,13.6,7.7,0.48,150
2026-02-16 08:00:00,26.2,61.0,28.5,41.9,29.6,6.2,1.0,88
2026-02-16 09:00:00,29.9,69.0,26.1,68.9,21.2,5.1,1.02,79
2026-02-16 10:00:00,30.1,60.0,94.1,204.7,27.1,4.3,0.87,173
2026-02-16 11:00:00,32.2,61.0,,99.2,11.8,5.4,0.59,124
2026-02-16 12:00:00,34.1,61.0,75.0,116.7,12.9,3.7,0.5,158
2026-02-16 13:00:00,36.4,57.0,16.8,75.4,14.7,5.0,0.77,58
2026-02-16 14:00:00,38.5,55.0,17.0,36.9,13.1,6.1,0.46,61
2026-02-16 15:00:00,35.2,51.0,75.4,101.7,12.4,8.0,0.55,156
2026-02-16 16:00:00,35.4,50.0,47.5,112.1,14.9,4.4,0.58,132
2026-02-16 17:00:00,35.1,61.0,113.2,198.5,27.3,4.0,1.17,177
2026-02-16 18:00:00,35.2,56.0,34.3,60.9,29.8,5.5,1.18,96
2026-02-16 19:00:00,34.0,57.0,,201.1,29.9,6.6,1.26,180
2026-02-16 20:00:00,32.9,57.0,114.5,205.4,34.0,4.0,1.14,178
2026-02-16 21:00:00,29.8,63.0,6.8,15.0,11.1,5.0,0.3,28
2026-02-16 22:00:00,29.8,66.0,11.8,21.9,8.6,7.0,0.32,50
2026-02-16 23:00:00,24.6,71.0,34.8,62.7,,7.8,0.56,95
2026-02-17 00:00:00,24.3,73.0,33.8,105.5,16.9,7.0,0.35,95
2026-02-17 01:00:00,21.4,78.0,59.5,132.3,10.3,7.7,0.47,154
2026-02-17 02:00:00,18.8,77.0,11.8,68.2,9.3,7.3,0.33,57
2026-02-17 03:00:00,21.4,81.0,40.5,104.5,13.0,5.5,0.44,114
2026-02-17 04:00:00,20.6,85.0,12.4,29.2,12.4,8.8,0.35,47
2026-02-17 05:00:00,23.9,66.0,12.2,83.0,12.1,8.3,0.6,65
2026-02-17 06:00:00,23.0,65.0,55.6,78.6,12.9,6.8,0.56,149
2026-02-17 07:00:00,23.8,78.0,56.7,94.6,8.9,7.9,0.44,150
2026-02-17 08:00:00,25.4,55.0,27.9,76.0,22.9,6.7,0.84,83
2026-02-17 09:00:00,30.0,64.0,92.9,139.6,21.2,5.0,1.03,172
2026-02-17 10:00:00,27.6,62.0,31.4,104.2,27.5,7.4,0.92,92
2026-02-17 11:00:00,35.9,67.0,47.1,109.4,16.4,6.5,0.74,129
2026-02-17 12:00:00,32.3,60.0,21.7,94.7,17.3,3.9,0.55,72
2026-02-17 13:00:00,33.7,57.0,81.8,124.3,14.1,4.7,0.59,165
2026-02-17 14:00:00,38.0,51.0,16.8,81.1,14.3,6.7,0.59,64
2026-02-17 15:00:00,35.1,57.0,19.5,70.5,13.2,5.4,0.58,67
2026-02-17 16:00:00,36.0,54.0,78.7,130.3,16.4,5.3,0.51,162
2026-02-17 17:00:00,37.9,55.0,32.5,49.4,31.9,5.5,1.12,93
2026-02-17 18:00:00,37.1,53.0,32.4,52.4,30.0,5.4,1.15,95
2026-02-17 19:00:00,34.3,56.0,185.2,239.4,31.5,6.5,1.14,233
2026-02-17 20:00:00,29.8,68.0,31.9,49.3,27.3,3.4,1.22,92
2026-02-17 21:00:00,29.7,63.0,9.2,19.8,8.9,6.7,0.37,37
2026-02-17 22:00:00,25.9,74.0,23.6,89.2,10.3,5.1,0.41,77
2026-02-17 23:00:00,25.5,66.0,11.5,55.1,13.7,8.7,0.41,49
2026-02-18 00:00:00,25.3,75.0,58.8,150.9,12.3,9.0,0.47,152
2026-02-18 01:00:00,20.6,74.0,11.4,62.4,10.1,7.1,0.36,56
2026-02-18 02:00:00,21.2,69.0,35.9,71.7,11.8,9.2,0.35,101
2026-02-18 03:00:00,18.6,70.0,11.7,60.1,15.3,6.2,0.62,53
2026-02-18 04:00:00,21.3,72.0,12.4,25.2,9.6,9.3,0.29,52
2026-02-18 05:00:00,22.2,75.0,56.1,100.5,7.0,8.3,0.39,148
2026-02-18 06:00:00,24.4,,38.4,68.2,13.2,9.1,0.46,110
2026-02-18 07:00:00,23.0,74.0,14.9,34.9,12.7,7.7,0.24,54
2026-02-18 08:00:00,25.8,72.0,28.9,40.6,26.2,6.3,1.06,85
2026-02-18 09:00:00,30.3,65.0,96.0,154.5,26.5,4.6,1.09,500
2026-02-18 10:00:00,27.6,70.0,155.6,246.1,24.1,5.1,1.08,207
2026-02-18 11:00:00,34.0,60.0,16.3,26.0,13.4,4.8,0.48,60
2026-02-18 12:00:00,35.2,63.0,16.1,32.1,15.0,4.8,0.7,58
2026-02-18 13:00:00,35.6,53.0,75.3,113.5,16.5,5.3,0.57,159
2026-02-18 14:00:00,34.8,64.0,17.5,31.8,14.9,3.8,0.59,65
2026-02-18 15:00:00,37.4,54.0,16.4,55.4,12.8,4.2,0.57,60
2026-02-18 16:00:00,37.0,50.0,18.1,43.3,13.9,2.7,0.58,63
2026-02-18 17:00:00,36.1,57.0,32.2,103.7,31.9,3.5,1.19,93
2026-02-18 18:00:00,36.0,52.0,33.9,56.1,28.3,5.6,1.05,99
2026-02-18 19:00:00,31.2,62.0,183.1,302.6,,5.6,1.1,229
2026-02-18 20:00:00,29.5,66.0,34.0,48.4,26.9,4.6,1.14,100
2026-02-18 21:00:00,,61.0,35.4,73.2,9.4,5.2,0.12,103
2026-02-18 22:00:00,27.7,70.0,36.8,63.1,7.8,4.7,0.28,106
2026-02-18 23:00:00,27.7,66.0,34.8,64.8,11.6,6.3,0.41,100
2026-02-19 00:00:00,23.5,72.0,55.1,152.7,8.3,8.1,0.62,149
2026-02-19 01:00:00,23.1,70.0,15.1,67.5,8.8,8.0,0.51,59
2026-02-19 02:00:00,21.6,70.0,11.2,23.6,9.3,7.7,0.47,49
2026-02-19 03:00:00,19.2,88.0,34.3,82.8,9.4,8.5,0.47,97
2026-02-19 04:00:00,19.5,68.0,34.4,58.8,9.7,5.7,0.55,98
2026-02-19 05:00:00,24.9,78.0,32.8,81.9,11.8,7.5,0.55,95
2026-02-19 06:00:00,21.7,75.0,38.2,50.7,12.6,7.9,0.44,107
2026-02-19 07:00:00,23.9,,56.5,85.7,14.0,8.1,0.55,148
2026-02-19 08:00:00,26.8,68.0,30.1,56.2,24.3,3.8,0.81,86
2026-02-19 09:00:00,31.9,62.0,153.4,194.7,25.9,4.6,1.04,207
2026-02-19 10:00:00,32.7,60.0,95.5,176.4,26.0,4.9,1.08,171
2026-02-19 11:00:00,32.1,71.0,76.3,127.4,20.0,6.7,0.56,162
2026-02-19 12:00:00,35.2,54.0,16.1,33.2,11.1,6.7,0.55,58
2026-02-19 13:00:00,38.4,52.0,79.1,188.1,15.0,5.1,0.68,162
2026-02-19 14:00:00,38.8,51.0,47.7,73.9,10.7,4.1,0.54,129
2026-02-19 15:00:00,36.3,62.0,47.6,131.7,16.8,6.4,0.73,130
2026-02-19 16:00:00,35.8,60.0,49.2,75.9,15.8,4.4,0.62,133
2026-02-19 17:00:00,36.4,54.0,110.6,150.4,27.7,4.5,1.12,176
2026-02-19 18:00:00,33.6,69.0,111.5,195.6,29.8,5.3,1.14,180
2026-02-19 19:00:00,33.2,59.0,,54.4,28.4,4.8,1.18,500
2026-02-19 20:00:00,30.1,53.0,32.7,120.0,28.4,3.9,1.13,92
2026-02-19 21:00:00,28.7,58.0,8.7,16.9,10.8,5.6,0.35,34
2026-02-19 22:00:00,27.7,71.0,24.2,91.6,,4.0,0.45,72
2026-02-19 23:00:00,26.2,72.0,56.5,139.1,9.2,6.6,0.5,150
2026-02-20 00:00:00,28.6,69.0,55.9,132.1,11.8,8.8,0.52,154
2026-02-20 01:00:00,19.2,83.0,15.8,58.3,13.5,9.0,0.48,60
2026-02-20 02:00:00,20.4,80.0,14.5,25.0,14.0,8.9,0.41,59
2026-02-20 03:00:00,20.1,73.0,11.2,24.4,9.8,5.9,0.48,48
2026-02-20 04:00:00,22.3,76.0,56.8,144.7,9.4,6.4,0.44,152
2026-02-20 05:00:00,21.5,74.0,14.5,85.6,13.2,7.3,0.37,66
2026-02-20 06:00:00,24.3,61.0,56.5,81.8,12.1,7.1,0.47,151
2026-02-20 07:00:00,26.0,75.0,35.4,51.0,10.5,9.1,0.45,103
2026-02-20 08:00:00,26.2,60.0,93.6,174.9,25.1,5.8,0.98,172
2026-02-20 09:00:00,29.5,63.0,29.0,48.8,18.4,4.6,0.99,87
2026-02-20 10:00:00,30.9,65.0,26.9,55.9,21.6,6.5,0.79,85
2026-02-20 11:00:00,33.1,62.0,14.4,74.2,16.5,3.5,0.54,59
2026-02-20 12:00:00,32.1,56.0,50.8,106.8,18.6,5.5,0.54,138
2026-02-20 13:00:00,37.1,54.0,44.8,91.7,14.1,5.3,0.69,123
2026-02-20 14:00:00,35.2,,77.0,112.3,15.4,5.3,0.64,161
2026-02-20 15:00:00,38.6,46.0,16.1,32.8,9.8,4.1,0.53,61
2026-02-20 16:00:00,35.7,57.0,46.5,133.1,20.3,4.8,0.57,129
2026-02-20 17:00:00,35.0,59.0,113.5,198.3,31.2,4.8,1.25,183
2026-02-20 18:00:00,36.4,55.0,36.4,76.4,27.9,4.0,1.04,102
2026-02-20 19:00:00,34.7,47.0,33.7,79.4,29.6,5.6,1.21,94
2026-02-20 20:00:00,29.5,67.0,37.5,92.2,27.5,6.0,1.22,108
2026-02-20 21:00:00,30.0,68.0,21.9,83.5,9.4,3.7,0.48,70
2026-02-20 22:00:00,29.1,65.0,20.9,100.8,10.4,4.6,0.45,71
2026-02-20 23:00:00,25.4,66.0,36.2,87.9,14.1,7.6,0.49,102
2026-02-21 00:00:00,24.4,70.0,14.7,26.5,15.6,7.8,0.51,55
2026-02-21 01:00:00,20.8,84.0,13.9,70.9,12.2,6.7,0.51,57
2026-02-21 02:00:00,22.4,70.0,67.5,148.7,12.8,10.7,0.57,153
2026-02-21 03:00:00,20.9,78.0,13.6,33.5,11.2,7.7,0.49,51
2026-02-21 04:00:00,20.3,80.0,15.1,76.2,13.0,8.4,0.54,61
2026-02-21 05:00:00,25.3,76.0,41.8,109.5,13.1,6.6,0.71,112
2026-02-21 06:00:00,22.5,73.0,39.5,105.5,16.3,9.1,0.59,111
2026-02-21 07:00:00,24.7,76.0,14.3,38.1,16.4,4.6,0.58,57
2026-02-21 08:00:00,28.9,66.0,38.5,109.3,14.0,4.3,0.4,107
2026-02-21 09:00:00,30.5,71.0,24.1,47.9,8.0,4.6,0.52,74
2026-02-21 10:00:00,31.5,58.0,19.9,90.7,18.9,5.5,0.38,70
2026-02-21 11:00:00,31.1,54.0,16.4,27.2,14.8,4.2,0.6,59
2026-02-21 12:00:00,37.9,53.0,58.1,111.9,19.8,6.9,0.63,148
2026-02-21 13:00:00,33.9,55.0,19.9,35.4,17.9,3.7,0.73,69
2026-02-21 14:00:00,34.5,65.0,96.5,149.4,18.7,5.2,0.77,173
2026-02-21 15:00:00,39.9,47.0,27.7,49.6,8.1,6.9,0.37,81
2026-02-21 16:00:00,36.5,48.0,12.1,47.6,11.3,5.4,0.43,500
2026-02-21 17:00:00,34.2,46.0,39.0,60.6,9.1,7.2,0.29,110
2026-02-21 18:00:00,34.9,57.0,23.1,82.9,17.6,4.7,0.78,73
2026-02-21 19:00:00,33.0,68.0,69.9,99.8,18.2,6.4,0.78,161
2026-02-21 20:00:00,32.0,63.0,114.7,210.2,25.5,4.1,0.77,179
2026-02-21 21:00:00,29.0,80.0,22.0,42.5,20.6,5.7,0.88,70
2026-02-21 22:00:00,25.1,71.0,8.9,77.4,9.0,3.5,0.22,63
2026-02-21 23:00:00,22.7,77.0,13.7,54.2,10.3,9.1,0.66,500
2026-02-22 00:00:00,25.7,68.0,13.2,56.4,9.9,6.1,0.53,56
2026-02-22 01:00:00,25.7,74.0,40.8,65.4,12.8,9.2,0.59,115
2026-02-22 02:00:00,22.9,77.0,65.5,119.5,14.3,6.5,0.58,156
2026-02-22 03:00:00,20.9,78.0,40.1,65.1,12.3,7.0,0.57,108
2026-02-22 04:00:00,19.5,80.0,17.0,78.1,13.2,6.7,0.58,59
2026-02-22 05:00:00,23.8,72.0,67.9,117.1,8.8,7.4,0.57,157
2026-02-22 06:00:00,25.5,73.0,17.0,37.4,13.2,9.0,0.61,58
2026-02-22 07:00:00,25.7,61.0,13.4,76.6,16.8,7.4,0.57,60
2026-02-22 08:00:00,26.8,62.0,9.6,51.0,9.3,4.2,0.42,48
2026-02-22 09:00:00,27.4,65.0,10.3,18.5,9.1,7.2,0.32,42
2026-02-22 10:00:00,30.9,62.0,95.0,136.8,14.9,4.5,0.85,174
2026-02-22 11:00:00,30.9,54.0,58.3,108.5,15.6,5.1,0.7,149
2026-02-22 12:00:00,34.8,54.0,59.3,146.8,15.9,5.7,0.76,155
2026-02-22 13:00:00,39.2,51.0,57.6,85.0,16.0,7.4,0.65,153
2026-02-22 14:00:00,36.5,56.0,17.5,78.2,15.1,6.9,0.62,62
2026-02-22 15:00:00,36.4,55.0,24.1,45.3,8.2,4.0,0.49,70
2026-02-22 16:00:00,36.5,40.0,10.9,61.2,7.2,5.5,0.36,54
2026-02-22 17:00:00,36.2,50.0,13.0,30.3,10.0,6.7,0.42,47
2026-02-22 18:00:00,35.4,49.0,112.2,158.9,18.6,6.4,0.74,184
2026-02-22 19:00:00,34.4,45.0,23.7,47.3,20.7,5.9,0.78,76
2026-02-22 20:00:00,35.3,65.0,112.1,204.1,18.7,6.2,0.74,181
2026-02-22 21:00:00,29.7,60.0,21.6,44.1,18.7,5.2,0.78,71
2026-02-22 22:00:00,28.3,67.0,11.3,26.9,8.8,3.8,0.4,48
2026-02-22 23:00:00,27.3,71.0,41.4,107.9,11.1,10.0,0.42,117
2026-02-23 00:00:00,24.4,67.0,10.8,59.5,14.5,5.0,0.45,50
2026-02-23 01:00:00,24.5,81.0,33.3,97.3,14.0,7.1,0.57,97
2026-02-23 02:00:00,23.3,71.0,58.1,115.3,9.5,6.0,0.47,155
2026-02-23 03:00:00,19.6,81.0,55.9,121.8,12.7,7.3,0.52,153
2026-02-23 04:00:00,22.8,79.0,12.5,34.5,12.7,6.9,0.48,52
2026-02-23 05:00:00,23.5,75.0,62.1,87.2,10.4,7.5,0.42,157
2026-02-23 06:00:00,25.0,75.0,10.9,47.2,12.7,9.8,0.47,44
2026-02-23 07:00:00,26.5,72.0,60.4,95.2,11.7,8.7,0.52,151
2026-02-23 08:00:00,27.2,79.0,30.6,93.5,25.9,5.4,0.99,87
2026-02-23 09:00:00,30.5,63.0,152.3,263.7,26.8,4.6,0.99,204
2026-02-23 10:00:00,33.3,57.0,96.7,170.5,28.0,6.0,0.93,170
2026-02-23 11:00:00,31.7,67.0,46.4,119.7,16.7,6.0,0.56,125
2026-02-23 12:00:00,31.8,60.0,14.5,66.2,16.0,7.2,0.68,58
2026-02-23 13:00:00,34.1,59.0,48.3,71.9,14.4,5.3,0.79,132
2026-02-23 14:00:00,34.1,56.0,15.0,33.4,10.9,3.8,0.58,59
2026-02-23 15:00:00,37.4,47.0,76.8,116.2,15.5,6.3,0.6,163
2026-02-23 16:00:00,38.3,55.0,17.1,29.3,17.3,5.4,0.56,63
2026-02-23 17:00:00,36.5,57.0,31.6,85.0,30.7,5.8,1.26,89
2026-02-23 18:00:00,33.1,60.0,110.3,208.3,26.1,4.2,1.27,179
2026-02-23 19:00:00,34.2,60.0,34.5,58.2,30.9,4.5,1.18,99
2026-02-23 20:00:00,30.3,64.0,32.3,71.9,24.5,5.3,1.26,93
2026-02-23 21:00:00,29.0,67.0,27.4,47.6,9.9,4.9,0.43,80
2026-02-23 22:00:00,31.0,67.0,8.9,58.2,8.8,6.4,0.47,52
2026-02-23 23:00:00,27.6,65.0,12.4,30.8,9.0,7.7,0.43,53
2026-02-24 00:00:00,22.5,72.0,34.6,72.2,11.1,8.6,0.5,97
2026-02-24 01:00:00,21.9,71.0,43.2,119.0,11.7,8.2,0.5,117
2026-02-24 02:00:00,21.3,74.0,11.5,21.1,11.5,9.1,0.54,46
